iter	MultiClass
1700	0.003400908057
1701	0.003397486404
1702	0.003395172333
1703	0.003393551811
1704	0.003390718172
1705	0.00338882176
1706	0.003385546339
1707	0.003383516206
1708	0.003382376654
1709	0.0033790273
1710	0.003375895696
1711	0.003372207016
